drill_id,hole_idx,mic_type,mic_id,position,fail,filepath_wav,start_sample,end_sample,duration_s,sample_rate,source_file
09,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_2_ext.wav,0,3692032,19.229333333333333,192000,190514_014_Tr2.WAV
09,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_2_ext_jam.wav,5740544,8371200,13.701333333333332,192000,190514_014_Tr2.WAV
09,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_2_ext.wav,10395648,12774400,12.389333333333333,192000,190514_014_Tr2.WAV
09,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h04_com_2_ext.wav,15051776,17900544,14.837333333333333,192000,190514_014_Tr2.WAV
09,5,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h05_com_2_ext.wav,19703808,22198272,12.992,192000,190514_014_Tr2.WAV
09,6,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h06_com_2_ext_jam.wav,24360448,28214272,20.072,192000,190514_014_Tr2.WAV
09,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_3_ext.wav,0,3788288,19.730666666666668,192000,190514_014_Tr3.WAV
09,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_3_ext_jam.wav,5737984,8717824,15.52,192000,190514_014_Tr3.WAV
09,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_3_ext.wav,10394624,13406208,15.685333333333332,192000,190514_014_Tr3.WAV
09,4,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h04_com_3_ext.wav,15051264,17915392,14.917333333333334,192000,190514_014_Tr3.WAV
09,5,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h05_com_3_ext.wav,19703296,22685696,15.533333333333333,192000,190514_014_Tr3.WAV
09,6,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h06_com_3_ext_jam.wav,24358912,28214272,20.08,192000,190514_014_Tr3.WAV
09,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_4_int.wav,0,3525120,18.36,192000,190514_014_Tr4.WAV
09,2,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_4_int_jam.wav,5742592,8105984,12.309333333333333,192000,190514_014_Tr4.WAV
09,3,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_4_int.wav,10395648,12773888,12.386666666666667,192000,190514_014_Tr4.WAV
09,4,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h04_com_4_int.wav,15051264,17733632,13.970666666666666,192000,190514_014_Tr4.WAV
09,5,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h05_com_4_int.wav,19703296,22195200,12.978666666666667,192000,190514_014_Tr4.WAV
09,6,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h06_com_4_int_jam.wav,24359936,28214272,20.074666666666666,192000,190514_014_Tr4.WAV
09,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_5_int.wav,0,3524608,18.357333333333333,192000,190514_014_Tr5.WAV
09,2,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_5_int_jam.wav,5737984,8105472,12.330666666666668,192000,190514_014_Tr5.WAV
09,3,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_5_int.wav,10395648,12636672,11.672,192000,190514_014_Tr5.WAV
09,4,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h04_com_5_int.wav,15050240,17549824,13.018666666666666,192000,190514_014_Tr5.WAV
09,5,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h05_com_5_int.wav,19701760,22166528,12.837333333333333,192000,190514_014_Tr5.WAV
09,6,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h06_com_5_int_jam.wav,24359424,28214272,20.077333333333332,192000,190514_014_Tr5.WAV
09,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_6_int.wav,0,3677184,19.152,192000,190514_014_Tr6.WAV
09,2,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_6_int_jam.wav,5737984,8372736,13.722666666666667,192000,190514_014_Tr6.WAV
09,3,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_6_int.wav,10392576,12636672,11.688,192000,190514_014_Tr6.WAV
09,4,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h04_com_6_int.wav,15049728,17549312,13.018666666666666,192000,190514_014_Tr6.WAV
09,5,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h05_com_6_int.wav,19701760,22194688,12.984,192000,190514_014_Tr6.WAV
09,6,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h06_com_6_int_jam.wav,24358400,28214272,20.082666666666668,192000,190514_014_Tr6.WAV
09,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_1_ext.wav,0,1961984,20.437333333333335,96000,250131_015_Tr1.WAV
09,2,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_1_ext_jam.wav,2859520,4232192,14.298666666666668,96000,250131_015_Tr1.WAV
09,3,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_1_ext.wav,4421120,4896256,4.949333333333334,96000,250131_015_Tr1.WAV
09,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_2_ext.wav,0,1925120,20.053333333333335,96000,250131_015_Tr2.WAV
09,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_2_ext_jam.wav,2859008,4376576,15.808,96000,250131_015_Tr2.WAV
09,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_2_ext.wav,4421120,4896256,4.949333333333334,96000,250131_015_Tr2.WAV
09,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_3_ext.wav,0,1924608,20.048,96000,250131_015_Tr3.WAV
09,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_3_ext_jam.wav,2860032,4232192,14.293333333333333,96000,250131_015_Tr3.WAV
09,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_3_ext.wav,4421120,4896256,4.949333333333334,96000,250131_015_Tr3.WAV
09,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_4_int.wav,0,1923584,20.037333333333333,96000,250131_015_Tr4.WAV
09,2,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_4_int_jam.wav,2857984,4231168,14.304,96000,250131_015_Tr4.WAV
09,3,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_4_int.wav,4418560,4896256,4.976,96000,250131_015_Tr4.WAV
09,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_5_int.wav,0,1948160,20.293333333333333,96000,250131_015_Tr5.WAV
09,2,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_5_int_jam.wav,2856960,4375552,15.818666666666667,96000,250131_015_Tr5.WAV
09,3,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_5_int.wav,4416000,4896256,5.002666666666666,96000,250131_015_Tr5.WAV
09,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_6_int.wav,0,1923584,20.037333333333333,96000,250131_015_Tr6.WAV
09,2,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_6_int_jam.wav,2857472,4158976,13.557333333333334,96000,250131_015_Tr6.WAV
09,3,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_6_int.wav,4418560,4896256,4.976,96000,250131_015_Tr6.WAV
09,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_1_ext.wav,0,3776000,19.666666666666668,192000,190514_015_Tr1.WAV
09,2,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_1_ext_jam.wav,5519872,8267776,14.312,192000,190514_015_Tr1.WAV
09,3,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_1_ext.wav,8595456,9802240,6.285333333333333,192000,190514_015_Tr1.WAV
09,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_2_ext.wav,0,3495424,18.205333333333332,192000,190514_015_Tr2.WAV
09,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_2_ext_jam.wav,5520384,8206336,13.989333333333333,192000,190514_015_Tr2.WAV
09,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_2_ext.wav,8636928,9802240,6.069333333333334,192000,190514_015_Tr2.WAV
09,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_3_ext.wav,0,3811840,19.85333333333333,192000,190514_015_Tr3.WAV
09,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_3_ext_jam.wav,5518336,8562176,15.853333333333333,192000,190514_015_Tr3.WAV
09,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_3_ext.wav,8595456,9802240,6.285333333333333,192000,190514_015_Tr3.WAV
09,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_4_int.wav,0,3422208,17.824,192000,190514_015_Tr4.WAV
09,2,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_4_int_jam.wav,5521408,8061952,13.232,192000,190514_015_Tr4.WAV
09,3,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_4_int.wav,8645632,9802240,6.024,192000,190514_015_Tr4.WAV
09,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_5_int.wav,0,3421184,17.818666666666665,192000,190514_015_Tr5.WAV
09,2,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_5_int_jam.wav,5519360,8075776,13.314666666666668,192000,190514_015_Tr5.WAV
09,3,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_5_int.wav,8641536,9802240,6.045333333333334,192000,190514_015_Tr5.WAV
09,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h01_com_6_int.wav,0,3493888,18.197333333333333,192000,190514_015_Tr6.WAV
09,2,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h02_com_6_int_jam.wav,5520896,7982080,12.818666666666667,192000,190514_015_Tr6.WAV
09,3,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\09\09_h03_com_6_int.wav,8668672,9802240,5.904,192000,190514_015_Tr6.WAV
10,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_1_ext.wav,0,1145344,11.930666666666667,96000,250204_001_Tr1.WAV
10,2,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_1_ext_jam.wav,1554944,2092032,5.594666666666667,96000,250204_001_Tr1.WAV
10,3,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_1_ext.wav,2875904,4219904,14.0,96000,250204_001_Tr1.WAV
10,4,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_1_ext.wav,4975616,5397504,4.394666666666667,96000,250204_001_Tr1.WAV
10,5,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_1_ext_jam.wav,5461504,6432256,10.112,96000,250204_001_Tr1.WAV
10,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_2_ext.wav,0,1144832,11.925333333333333,96000,250204_001_Tr2.WAV
10,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_2_ext_jam.wav,1324032,1833984,5.312,96000,250204_001_Tr2.WAV
10,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_2_ext.wav,1835008,2124288,3.013333333333333,96000,250204_001_Tr2.WAV
10,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_2_ext.wav,2876416,4571136,17.653333333333332,96000,250204_001_Tr2.WAV
10,5,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_2_ext_jam.wav,4975616,5397504,4.394666666666667,96000,250204_001_Tr2.WAV
10,6,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h06_com_2_ext.wav,5402112,6432256,10.730666666666666,96000,250204_001_Tr2.WAV
10,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_3_ext.wav,0,1132544,11.797333333333333,96000,250204_001_Tr3.WAV
10,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_3_ext_jam.wav,2876416,3531264,6.8213333333333335,96000,250204_001_Tr3.WAV
10,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_3_ext.wav,3707392,4000256,3.050666666666667,96000,250204_001_Tr3.WAV
10,4,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_3_ext.wav,4976128,5397504,4.389333333333333,96000,250204_001_Tr3.WAV
10,5,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_3_ext_jam.wav,5486592,6432256,9.850666666666667,96000,250204_001_Tr3.WAV
10,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_4_int.wav,0,2857984,29.770666666666667,96000,250204_001_Tr4.WAV
10,2,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_4_int_jam.wav,2861056,4629504,18.421333333333333,96000,250204_001_Tr4.WAV
10,3,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_4_int.wav,4975616,6432256,15.173333333333334,96000,250204_001_Tr4.WAV
10,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_5_int.wav,0,2857984,29.770666666666667,96000,250204_001_Tr5.WAV
10,2,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_5_int_jam.wav,2859008,4629504,18.442666666666668,96000,250204_001_Tr5.WAV
10,3,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_5_int.wav,4975616,6432256,15.173333333333334,96000,250204_001_Tr5.WAV
10,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_6_int.wav,0,4666368,48.608,96000,250204_001_Tr6.WAV
10,2,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_6_int_jam.wav,4975616,6432256,15.173333333333334,96000,250204_001_Tr6.WAV
10,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_1_ext.wav,0,4177408,21.75733333333333,192000,190518_001_Tr1.WAV
10,2,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_1_ext_jam.wav,4178432,9107456,25.672,192000,190518_001_Tr1.WAV
10,3,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_1_ext.wav,9723904,13056512,17.357333333333333,192000,190518_001_Tr1.WAV
10,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_2_ext.wav,0,4177408,21.75733333333333,192000,190518_001_Tr2.WAV
10,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_2_ext_jam.wav,4178432,5495296,6.858666666666666,192000,190518_001_Tr2.WAV
10,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_2_ext.wav,5495808,9107456,18.810666666666666,192000,190518_001_Tr2.WAV
10,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_2_ext.wav,9723904,13056512,17.357333333333333,192000,190518_001_Tr2.WAV
10,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_3_ext.wav,0,4177408,21.75733333333333,192000,190518_001_Tr3.WAV
10,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_3_ext_jam.wav,4178432,5491200,6.8373333333333335,192000,190518_001_Tr3.WAV
10,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_3_ext.wav,5491712,9107456,18.832,192000,190518_001_Tr3.WAV
10,4,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_3_ext.wav,9725440,13056512,17.349333333333334,192000,190518_001_Tr3.WAV
10,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_4_int.wav,0,5490176,28.594666666666665,192000,190518_001_Tr4.WAV
10,2,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_4_int_jam.wav,5495296,9032704,18.424,192000,190518_001_Tr4.WAV
10,3,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_4_int.wav,9724416,13056512,17.354666666666667,192000,190518_001_Tr4.WAV
10,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_5_int.wav,0,5489664,28.592,192000,190518_001_Tr5.WAV
10,2,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_5_int_jam.wav,5490688,9106432,18.832,192000,190518_001_Tr5.WAV
10,3,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_5_int.wav,9724928,13056512,17.352,192000,190518_001_Tr5.WAV
10,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_6_int.wav,0,5489664,28.592,192000,190518_001_Tr6.WAV
10,2,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_6_int_jam.wav,5490688,9106432,18.832,192000,190518_001_Tr6.WAV
10,3,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_6_int.wav,9725440,13056512,17.349333333333334,192000,190518_001_Tr6.WAV
10,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_1_ext.wav,0,2120192,22.085333333333335,96000,250205_001_Tr1.WAV
10,2,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_1_ext_jam.wav,2769920,4218880,15.093333333333334,96000,250205_001_Tr1.WAV
10,3,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_1_ext.wav,5070336,6600704,15.941333333333333,96000,250205_001_Tr1.WAV
10,4,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_1_ext.wav,7428096,8846336,14.773333333333333,96000,250205_001_Tr1.WAV
10,5,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_1_ext_jam.wav,9753600,11121152,14.245333333333333,96000,250205_001_Tr1.WAV
10,6,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h06_com_1_ext.wav,12073472,13432320,14.154666666666667,96000,250205_001_Tr1.WAV
10,7,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h07_com_1_ext_jam.wav,14404608,14853632,4.677333333333333,96000,250205_001_Tr1.WAV
10,8,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h08_com_1_ext_jam.wav,15284736,15588352,3.1626666666666665,96000,250205_001_Tr1.WAV
10,9,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h09_com_1_ext.wav,16145408,17280512,11.824,96000,250205_001_Tr1.WAV
10,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_2_ext.wav,0,2105856,21.936,96000,250205_001_Tr2.WAV
10,2,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_2_ext_jam.wav,2769920,4218880,15.093333333333334,96000,250205_001_Tr2.WAV
10,3,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_2_ext.wav,5070848,6600704,15.936,96000,250205_001_Tr2.WAV
10,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_2_ext.wav,7431168,8811008,14.373333333333333,96000,250205_001_Tr2.WAV
10,5,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_2_ext_jam.wav,9754112,11120640,14.234666666666667,96000,250205_001_Tr2.WAV
10,6,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h06_com_2_ext.wav,12075008,13413376,13.941333333333333,96000,250205_001_Tr2.WAV
10,7,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h07_com_2_ext_jam.wav,14410752,14853632,4.613333333333333,96000,250205_001_Tr2.WAV
10,8,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h08_com_2_ext_jam.wav,15285760,15588352,3.152,96000,250205_001_Tr2.WAV
10,9,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h09_com_2_ext.wav,16145920,17280512,11.818666666666667,96000,250205_001_Tr2.WAV
10,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h01_com_3_ext.wav,0,2120192,22.085333333333335,96000,250205_001_Tr3.WAV
10,2,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h02_com_3_ext_jam.wav,2769920,4228608,15.194666666666667,96000,250205_001_Tr3.WAV
10,3,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h03_com_3_ext.wav,5069824,6627328,16.224,96000,250205_001_Tr3.WAV
10,4,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h04_com_3_ext.wav,7430144,8846336,14.752,96000,250205_001_Tr3.WAV
10,5,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h05_com_3_ext_jam.wav,9753600,11121152,14.245333333333333,96000,250205_001_Tr3.WAV
10,6,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h06_com_3_ext.wav,12073472,13481472,14.666666666666666,96000,250205_001_Tr3.WAV
10,7,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h07_com_3_ext_jam.wav,14404608,14853632,4.677333333333333,96000,250205_001_Tr3.WAV
10,8,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h08_com_3_ext_jam.wav,15285760,15588864,3.1573333333333333,96000,250205_001_Tr3.WAV
10,9,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\10\10_h09_com_3_ext.wav,16145408,17280512,11.824,96000,250205_001_Tr3.WAV
